latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,hysteresis,joule
2.3919554,3.1440034,1.1065322,0.0,2.0666754,2.8804173,1.9487591,4.1186523,0.0,2.0189362,3.5720878,2.3930082,1.7064966,0.0,0.0,1.0412122,4.7490797,3.5859075,1.8730339,1.8944452,0.9196845,1.166172
2.0657895,3.3215647,0.90522814,0.0,2.0365558,1.9900843,2.676103,1.0120296,0.0,0.74782825,1.6822569,1.1625245,0.9648492,0.0,0.0,2.5910068,2.892103,2.3154984,2.2819636,2.0312638,0.3530667,-0.15453309
1.4725513,1.8346224,0.8176467,0.0,2.5708838,2.4832275,1.9103158,1.0485932,0.0,1.7541865,3.7416878,1.2650727,1.9502323,0.0,0.0,1.9668308,1.556855,2.1866508,1.3964449,1.6571636,-1.1604197,-1.0500406
2.2052302,4.0035057,0.46878836,0.0,2.0054545,3.2886553,2.3302364,2.5023518,0.0,2.038694,1.0264376,1.0193985,2.08317,0.0,0.0,2.6132808,2.4530675,1.9378229,2.256876,2.9505649,0.8841681,0.31752884
0.97220635,2.1664767,1.4924581,0.0,2.5573442,1.732733,1.3065368,2.5649538,0.0,2.5272565,1.4110099,1.6028584,1.8032329,0.0,0.0,2.6447845,1.929708,3.9508727,2.002549,3.5971122,2.12419,1.9536031
4.505964,2.9624374,0.80278355,0.0,2.0962458,3.1604838,2.455003,0.552997,0.0,2.558916,2.5501058,1.6235037,2.2238832,0.0,0.0,3.211926,1.0891235,3.0351415,2.2885087,2.930194,-1.2855964,-1.0709633
6.980703,2.8771722,0.41331932,0.0,3.8752687,1.3841045,2.95258,3.52352,0.0,1.1649431,3.80228,2.1242738,0.85876083,0.0,0.0,2.9070632,2.4146652,4.0269723,3.4401085,3.0393891,-1.2352854,-1.046595
2.3037996,1.2421912,0.8390905,0.0,3.24876,2.2701986,1.641216,3.7647316,0.0,1.5826607,5.116745,1.0166603,2.3345666,0.0,0.0,1.2459106,2.7130997,2.8362706,2.8953831,3.4627728,-0.33298877,-0.41706237
2.39472,1.477779,0.5575076,0.0,1.3918047,2.0519958,1.7151728,2.4396539,0.0,2.7916732,0.8064348,1.3288993,2.2259445,0.0,0.0,2.2621877,1.3581134,3.6578612,2.038387,3.7831385,0.7398583,0.6105136
2.5233004,1.8508475,1.5432312,0.0,2.8048842,2.3908024,0.92480147,2.1995826,0.0,1.5624939,3.5477908,1.9500608,0.7707423,0.0,0.0,2.212672,3.3983486,5.58043,2.57715,2.4804137,-0.51477134,-0.006374737
3.0209599,4.022845,1.286211,0.0,2.216004,1.5597484,1.5880228,3.718189,0.0,2.1140864,1.8856109,1.9180732,1.2336084,0.0,0.0,2.5652726,2.5061963,2.3456967,1.211406,2.1945326,1.1717238,0.69529134
1.7799343,1.9269946,1.3265754,0.0,2.5258498,2.676041,3.547632,3.7582383,0.0,3.582261,4.6047707,2.6191947,3.3590448,0.0,0.0,0.83981794,3.1529956,3.2303505,2.9669726,3.026287,-0.76494664,-0.83134675
3.218482,1.3212928,1.790298,0.0,2.274741,0.38812897,1.75789,2.0159562,0.0,1.5831432,3.194284,1.3143605,0.98306805,0.0,0.0,2.8334162,1.9433962,5.227555,2.2150013,4.1177807,0.16958912,1.0297923
0.4808231,2.8820014,1.1049792,0.0,3.262136,2.8934126,2.6446543,4.794414,0.0,3.2960868,3.2426257,2.3160532,3.0180619,0.0,0.0,2.6133106,3.075952,2.8339238,3.045253,2.612126,-0.15438956,-0.5838522
1.9344268,2.5120609,0.83532804,0.0,1.8118047,2.9887593,1.9314932,2.0144575,0.0,2.3529675,2.242102,1.5736842,2.2706978,0.0,0.0,2.1386778,1.5933022,1.8571049,2.8637018,1.8842974,-0.96517307,-0.9933982
1.5072975,1.7704711,1.2566504,0.0,2.8817163,1.3895214,1.3380349,2.2371268,0.0,2.1926198,1.7110559,0.9387999,2.780074,0.0,0.0,1.8701539,2.6912043,2.5345578,1.0181541,4.4164295,2.3643847,2.2618146
