latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,hysteresis,joule
-0.9103902,1.1457801,1.2779475,0.5694004,-0.098553285,-0.051053807,1.4472995,-3.1833851,1.0782822,2.3485909,1.5332298,-2.6158485,0.30170837,-0.14789942,-0.07615808,-0.7413457,-0.5304865,2.3013227,0.9648405,-3.972148,-0.486236766,-0.52058873
-0.002603123,0.4407971,2.0984638,0.95353657,-0.5357276,-0.18796743,3.5029247,-4.271465,3.6764598,2.338472,-1.0516162,-1.3295937,0.1304521,0.4377515,-1.1654729,-1.4650362,-2.1883013,1.7542583,0.5568718,-3.1946917,-1.165023483,-1.048518242
0.7816172,2.3282857,2.1254675,0.0897267,-0.15320775,1.3217739,3.784085,-4.6339254,4.4237165,2.10736,0.2510113,-1.8955162,0.20779483,-1.999446,-0.54586613,-1.9388456,0.031539068,0.8395034,1.8501301,-3.0094461,-1.232833397,-1.049061497
-0.8435256,1.1437969,1.6002524,1.0406902,0.8156763,1.5766138,2.3474755,-3.4643333,3.7076433,1.5093484,0.19073746,-0.93585354,-1.3937135,-1.6328759,-1.1648911,-1.2683079,-0.943864,1.4819648,0.33082938,-2.3538973,-1.30008902,-1.105295214
0.5895918,1.4074876,1.5298004,0.5428878,0.8061143,-0.29686546,2.4806657,-5.569707,4.4616346,1.969176,-0.5238544,-1.4958721,0.5702741,1.2676151,-1.6551852,0.39363223,-1.1945574,2.487832,2.4030516,-4.2071,1.449851102,1.497784272
-0.013516244,0.3291987,2.1333969,0.5428882,-0.5948635,0.27493382,2.1416683,-4.8930807,3.8768704,1.7784106,-0.6477767,-0.8058717,0.3349738,0.4836555,-1.8711479,-0.18290114,-1.2282922,2.6298308,0.46041933,-3.1624162,-0.058834469,-0.288110877
-1.0427833,1.2859777,0.38322434,0.1388697,0.9670634,1.254842,0.45290664,-3.1469643,1.8401763,2.2353787,1.0213032,-1.6059566,0.04531132,-1.2748628,-1.9162546,-0.30864847,0.522926,2.2620885,0.4319493,-3.716051,-0.31382897,-0.521913396
-1.1405033,1.4068731,0.8986254,0.4183497,0.5769956,1.6794041,1.6575717,-2.4946635,2.266034,2.2400467,1.1954544,-2.7383564,0.22155438,-1.8150194,-0.64029557,-1.6644504,0.13310423,1.6065351,0.6745944,-2.795935,-1.322234577,-1.102673771
-1.5619937,0.45758626,2.1947224,0.5266652,1.5080608,1.6720536,0.568493,-4.6699944,2.73308,2.6169858,1.1297402,-1.4247483,0.45986885,1.1169244,-1.9999133,0.017826356,-0.44094807,1.507752,-0.5690155,-3.7354658,1.566949562,1.044413083
-0.41072154,2.4797218,2.6189322,0.38262337,-0.22044232,-0.8476764,3.2310178,-5.171329,1.5883338,2.5607753,1.2103606,-2.4993982,-1.4766731,-0.5761929,-0.21360314,-2.3885472,-1.8068799,1.6088102,0.86830777,-4.751469,-0.712686147,-0.58481692
-0.41462296,1.0796957,3.2886252,0.2608853,-0.47632694,2.1838121,3.504339,-4.632373,4.9121428,3.5414283,0.5459647,-2.0304232,1.8114169,-0.44147247,-0.35174176,-1.8181612,0.6068551,1.3344003,0.35555667,-3.0774236,-1.322484374,-1.102526266
-0.746643,2.2118287,1.12625,-0.3801744,2.150582,0.9233684,1.0799631,-4.8663516,3.2821717,0.7688282,1.0210774,-1.7278495,-1.9740386,-0.9170111,-2.2041085,-0.6156048,-0.78287214,1.206648,0.5977126,-2.7803206,1.674684584,1.525501133
