latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,hysteresis,joule
1.874376,0.25859964,-0.42105556,-0.27103207,0.24259794,1.8490127,2.5961258,-0.73568153,-0.4837029,-0.90388536,-1.3110105,-1.3989481,-1.2943298,-0.38600844,1.0012442,0.8287416,-0.11599332,-0.27004752,-1.3925232,-1.3757231,-0.610803077,-0.57925978
0.9198251,0.16046806,-0.95688796,0.935208,-0.11786391,1.3386207,2.2850401,0.033415437,-1.0709727,-1.1933224,-0.9057888,-0.70531356,-1.1300052,-1.685701,0.7060259,0.672734,-0.003128793,-0.27003115,-0.43633533,-0.6714435,0.495385681,0.01076366
0.43070468,-0.07259537,-2.1766596,0.5373956,2.0204692,3.0778146,3.111344,-0.36900273,-1.4769721,-0.7439113,-1.7201471,0.4306333,-1.8241626,-2.0840101,0.7331048,0.06292531,-1.3313789,0.4623863,-2.1500566,-0.6385381,1.213328191,1.285266788
2.4094172,1.4114616,-0.50860655,0.57665145,-0.9929254,1.084688,3.3725936,1.5132766,-2.516082,0.10188341,-1.1857327,-2.8948886,-0.99737895,-1.5406477,1.9996735,0.37702027,-1.2896636,-0.5797659,-0.092813335,-0.37360144,-1.090020482,-1.052769537
0.6505619,0.20882355,-1.9932469,-0.29737228,1.8404611,2.5947752,3.255833,-0.11730601,-1.4615706,-2.124846,-1.7243041,-0.7907667,-2.9811401,-1.0985475,0.4421231,-1.3861938,-1.6320581,-0.035208113,-1.7459263,-0.355932,1.782437614,1.976782559
2.3853421,1.9517696,-1.1219705,-0.10870343,1.3715746,2.9865143,2.5619347,-1.3093324,-1.6624037,-1.8326287,-1.6556422,-1.8133897,-2.554304,-0.14885068,1.7823224,1.2251205,0.66251236,0.28351137,-2.5307496,-2.7487066,-1.42124645,-1.12011873
0.6909411,0.40808922,-0.40936354,-0.3871596,0.64438426,1.0451778,1.571174,0.39953586,-0.7228557,0.2073366,-0.7548321,-1.3138005,-0.72220004,-0.30658343,0.7847726,0.19862339,-0.97565025,-0.30509534,-0.7998436,-0.2576918,-0.776598808,-0.673157813
1.8540485,-0.872936,-0.49571595,0.474862,-0.005768709,1.8273654,2.8191423,-0.15671639,-0.7321305,-0.86167413,-2.2710714,-0.74387234,-1.226612,-1.6823493,1.0800539,0.023786347,-1.6148546,-0.39724943,-0.55067664,-0.8383515,1.015051658,1.272450469
2.0956106,-0.23265631,-0.25421354,-0.542216,0.06183353,2.2294402,2.9687197,-0.22154859,-0.03529108,-1.1360604,-2.7349386,-2.1098173,-1.4669589,-0.49695387,1.5607213,0.28406647,-1.6578741,-1.1508365,-0.96136475,-1.2550292,0.478785656,1.755530136
0.4309059,1.2362021,-1.1346868,0.3177477,1.3395014,3.0578735,1.4211621,0.05275231,-0.44381675,-1.6326723,-3.0377474,-1.6079428,-1.9565662,-0.9013468,1.9883498,1.0117315,-1.2111876,-0.7048564,-1.2714593,-1.9452674,0.710146447,0.728622611
2.3621454,0.5656228,0.05319213,-0.090890355,0.023801193,1.1787286,2.3354738,0.69389504,-1.8836428,1.1533571,-1.4448751,-1.8504429,-0.63283217,-0.95657194,1.6649832,0.24229209,-1.8834019,-0.13793042,-0.72277874,-0.606079,-1.339342496,-1.033812926
1.6657548,1.592596,-0.40598243,-0.0021774843,-0.36968526,1.4357553,2.6117618,1.047996,-1.4925224,0.04414068,-1.1894647,-2.8976004,-0.8083036,-0.6860006,1.9989084,1.012122,-0.9029492,-0.83277726,-0.71730095,-0.7950687,-1.029314115,-1.020299571
